Year,Month,State,Deforestation_ha,CO2_Emissions,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2012,3,SC,864.22,303192.4,105.4,1014.24,885.23,24.11,23.3,13.2,23.55,24.3,2.6,5.13,6.7
2012,4,SC,1296.33,454788.6,80.4,1014.65,584.77,21.91,22.9,12.6,21.46,23.5,5.5,4.63,5.8
2012,5,SC,3456.88,1212769.6,115.0,1019.0,541.67,19.74,21.2,9.8,19.23,22.0,5.2,4.02,7.2
2012,6,SC,6481.65,2273943.0,133.6,1018.24,427.13,17.39,19.2,7.3,16.94,20.2,1.0,4.57,7.3
2012,7,SC,8642.2,3031924.0,173.9,1018.8,411.08,15.98,19.0,8.3,15.52,19.1,0.3,4.73,7.7
2012,8,SC,8642.2,3031924.0,52.0,1022.59,586.77,18.91,19.1,11.2,18.53,19.5,6.2,5.41,7.6
2012,9,SC,6481.65,2273943.0,64.7,1018.69,656.81,19.26,20.6,9.3,18.78,21.1,0.7,6.02,8.2
2012,10,SC,3456.88,1212769.6,106.8,1014.36,618.96,21.33,22.7,15.2,20.96,22.8,9.3,5.6,6.9
2012,11,SC,1296.33,454788.6,99.8,1013.76,941.61,22.79,22.4,15.6,22.34,23.1,5.9,6.16,7.1
2012,12,SC,864.22,303192.4,79.2,1010.26,882.08,25.52,25.0,19.8,25.05,25.4,14.1,6.34,8.2
2013,1,SC,703.7,347612.02,87.0,1013.62,913.06,24.24,23.8,18.9,23.77,24.8,12.1,5.2,7.0
2013,2,SC,703.7,347612.02,184.0,1012.09,793.22,25.09,25.2,19.6,24.61,25.7,13.6,4.04,7.7
2013,3,SC,703.7,347612.02,306.6,1014.74,667.0,23.02,24.2,16.9,22.62,25.2,11.9,3.95,7.4
2013,4,SC,1055.55,521418.03,160.2,1016.25,686.26,21.82,22.8,13.1,21.32,23.4,4.0,2.91,5.5
2013,5,SC,2814.8,1390448.08,52.2,1016.53,515.22,19.33,22.0,8.9,18.85,22.2,0.2,3.48,6.9
2013,6,SC,5277.75,2607090.15,120.2,1017.62,382.35,18.1,18.9,10.5,17.71,19.8,6.2,2.97,6.9
2013,7,SC,7037.0,3476120.2,93.0,1020.62,474.34,15.53,19.2,4.4,15.03,19.2,0.1,3.73,6.4
2013,8,SC,7037.0,3476120.2,129.2,1019.28,551.92,16.2,17.1,8.2,15.75,17.5,3.8,4.36,6.6
2013,9,SC,5277.75,2607090.15,214.8,1017.66,590.48,18.3,19.2,11.7,17.88,20.2,1.4,4.1,6.4
2013,10,SC,2814.8,1390448.08,64.0,1016.74,806.27,20.42,21.5,13.4,20.02,22.0,7.1,4.69,7.8
2013,11,SC,1055.55,521418.03,103.0,1014.56,814.29,22.14,22.9,13.2,21.72,23.5,9.1,5.26,6.7
2013,12,SC,703.7,347612.02,95.8,1010.89,914.3,24.51,24.6,17.8,24.06,25.9,12.1,4.59,5.9
2014,1,SC,930.76,565109.34,176.0,1012.71,961.84,25.97,26.3,19.0,25.5,26.5,16.3,4.54,7.8
2014,2,SC,930.76,565109.34,118.4,1013.15,952.52,26.44,26.2,19.3,25.94,26.4,15.3,5.0,8.3
2014,3,SC,930.76,565109.34,122.0,1014.07,755.37,24.23,24.9,15.7,23.77,25.2,7.9,3.4,7.5
2014,4,SC,1396.14,847664.01,104.0,1016.85,598.58,22.42,23.5,15.5,22.0,24.0,9.8,3.85,7.7
2014,5,SC,3723.04,2260437.36,88.4,1017.18,498.28,19.62,21.2,10.1,19.18,21.6,6.9,3.14,6.2
2014,6,SC,6980.7,4238320.05,231.0,1018.1,334.33,17.96,20.4,8.2,17.57,20.4,0.3,3.35,5.2
2014,7,SC,9307.6,5651093.4,54.6,1021.98,430.01,17.51,18.6,9.2,17.09,19.0,2.2,3.22,6.4
2014,8,SC,9307.6,5651093.4,93.0,1019.48,618.13,17.71,18.5,7.1,17.18,18.9,0.0,4.01,7.4
2014,9,SC,6980.7,4238320.05,154.2,1016.65,542.86,19.75,20.1,12.9,19.37,20.8,8.7,4.6,7.0
2014,10,SC,3723.04,2260437.36,127.4,1017.0,841.31,21.93,21.5,15.0,21.49,21.8,6.4,5.52,7.7
2014,11,SC,1396.14,847664.01,90.4,1013.86,855.48,23.21,23.1,15.8,22.8,23.5,4.3,5.42,7.2
2014,12,SC,930.76,565109.34,170.8,1012.42,905.84,24.54,24.2,17.6,24.11,24.7,12.1,5.13,7.4
2015,1,SC,576.5,400570.88,176.2,1012.98,943.36,26.22,25.6,20.1,25.66,26.7,14.5,4.49,7.2
2015,2,SC,576.5,400570.88,304.4,1012.52,833.72,25.26,25.4,20.2,24.8,25.9,16.3,4.33,6.0
2015,3,SC,576.5,400570.88,143.6,1014.16,710.99,24.23,24.1,18.9,23.79,24.5,13.6,3.95,6.5
2015,4,SC,864.75,600856.32,115.6,1016.53,609.23,22.49,22.5,17.0,22.07,22.7,11.5,3.76,6.9
2015,5,SC,2306.0,1602283.52,186.6,1018.42,447.01,19.93,21.9,12.7,19.56,22.1,6.9,2.94,6.9
2015,6,SC,4323.75,3004281.6,88.2,1020.12,456.71,18.22,19.9,7.4,17.69,20.6,2.9,2.91,6.5
2015,7,SC,5765.0,4005708.8,268.4,1018.22,388.05,18.01,19.1,10.6,17.63,19.4,3.9,3.19,5.8
2015,8,SC,5765.0,4005708.8,72.4,1018.21,570.11,20.29,19.7,12.7,19.87,20.0,9.5,4.68,7.2
2015,9,SC,4323.75,3004281.6,244.0,1014.76,510.25,19.34,22.1,10.7,18.96,22.9,0.8,4.32,7.9
2015,10,SC,2306.0,1602283.52,308.4,1016.35,432.16,19.71,20.7,14.6,19.41,21.4,7.3,5.76,6.7
2015,11,SC,864.75,600856.32,154.4,1013.04,610.81,21.85,22.0,17.5,21.51,22.7,3.1,6.25,6.9
2015,12,SC,576.5,400570.88,229.6,1012.16,711.55,24.33,25.5,18.4,23.91,26.0,13.3,5.86,6.4
2016,1,SC,1134.4,756854.54,243.6,1012.57,868.11,25.41,24.6,21.0,24.95,24.9,13.2,5.6,7.3
2016,2,SC,1134.4,756854.54,213.0,1012.59,769.05,25.81,25.0,19.8,25.36,25.4,9.0,5.15,7.1
2016,3,SC,1134.4,756854.54,272.4,1014.92,739.54,24.23,23.8,17.4,23.74,23.9,12.9,4.91,6.2
2016,4,SC,1701.6,1135281.81,100.4,1014.21,603.87,24.31,24.9,10.8,23.9,25.2,2.5,5.07,6.4
2016,5,SC,4537.6,3027418.16,71.8,1019.0,441.25,18.11,19.4,10.1,17.71,20.0,3.6,4.03,6.3
2016,6,SC,8508.0,5676409.05,45.2,1022.06,392.9,14.17,16.1,3.8,13.73,16.2,0.0,3.81,5.5
2016,7,SC,11344.0,7568545.4,116.6,1019.36,499.74,15.91,18.6,5.5,15.45,19.2,0.2,4.88,6.6
2016,8,SC,11344.0,7568545.4,79.5,1018.11,567.89,17.16,18.4,6.8,16.68,19.1,1.4,5.6,7.2
2016,9,SC,8508.0,5676409.05,116.2,1018.53,730.35,18.48,19.3,11.5,17.99,19.5,0.0,6.01,7.5
2016,10,SC,4537.6,3027418.16,178.2,1016.04,655.69,20.05,21.2,13.7,19.66,22.7,2.5,5.95,7.2
2016,11,SC,1701.6,1135281.81,48.2,1014.49,877.95,21.94,22.2,15.3,21.49,22.7,2.9,6.39,7.6
2016,12,SC,1134.4,756854.54,259.0,1012.02,804.11,23.78,24.6,15.3,23.27,25.4,7.7,6.04,7.3
2017,1,SC,1483.76,943267.3,201.4,1012.2,926.12,25.84,24.3,19.9,25.34,25.3,11.8,5.52,6.8
2017,2,SC,1483.76,943267.3,117.4,1012.48,910.48,26.43,24.8,22.0,25.98,25.0,16.0,5.19,5.2
2017,3,SC,1483.76,943267.3,225.2,1014.95,700.17,24.16,24.3,17.8,23.7,25.0,12.1,5.36,7.6
2017,4,SC,2225.64,1414900.95,141.4,1016.88,554.21,21.79,24.0,11.0,21.35,24.4,4.7,4.93,6.9
2017,5,SC,5935.04,3773069.2,279.0,1017.44,427.75,20.31,20.4,14.1,19.93,21.2,8.2,4.88,5.7
2017,6,SC,11128.2,7074504.75,132.4,1019.04,418.05,18.34,20.7,9.5,17.86,21.2,0.7,4.38,6.2
2017,7,SC,14837.6,9432673.0,11.6,1024.85,573.2,17.65,18.1,5.7,17.13,19.0,1.5,4.74,7.2
2017,8,SC,14837.6,9432673.0,124.2,1019.23,543.65,18.69,19.2,10.1,18.27,19.7,1.5,5.75,8.5
2017,9,SC,11128.2,7074504.75,119.2,1019.49,607.14,20.98,20.0,15.3,20.64,20.3,11.7,6.24,6.6
2017,10,SC,5935.04,3773069.2,120.4,1013.8,738.33,21.35,21.4,12.6,20.91,22.2,2.4,6.21,8.9
2017,11,SC,2225.64,1414900.95,134.2,1012.94,906.94,21.69,20.5,14.5,21.22,21.2,2.6,6.16,7.8
2017,12,SC,1483.76,943267.3,192.0,1011.98,857.45,23.82,23.6,19.1,23.44,24.6,9.9,5.98,8.6
2018,1,SC,948.38,693288.74,377.6,1011.94,831.4,24.71,23.8,17.9,24.25,25.2,10.0,5.54,9.0
2018,2,SC,948.38,693288.74,131.2,1013.34,860.73,24.23,24.0,18.6,23.75,24.3,12.7,5.05,5.9
2018,3,SC,948.38,693288.74,249.3,1012.15,654.39,24.4,23.9,17.6,23.99,24.8,13.3,5.2,7.5
2018,4,SC,1422.57,1039933.11,75.8,1017.21,725.44,23.58,22.8,17.5,23.07,23.5,14.2,4.5,5.8
2018,5,SC,3793.52,2773154.96,76.6,1018.67,512.67,20.33,22.4,9.9,19.86,22.6,4.2,4.2,5.8
2018,6,SC,7112.85,5199665.55,71.0,1019.15,394.63,17.05,19.0,8.5,16.62,19.5,0.3,4.45,6.7
2018,7,SC,9483.8,6932887.4,114.6,1019.15,438.25,17.06,18.4,8.4,16.65,18.8,4.3,5.32,7.1
2018,8,SC,9483.8,6932887.4,73.6,1020.47,562.26,16.27,17.4,7.6,15.77,17.8,0.7,5.06,7.6
2018,9,SC,7112.85,5199665.55,205.0,1016.23,572.66,19.89,20.6,10.5,19.49,20.9,5.2,4.74,5.7
2018,10,SC,3793.52,2773154.96,124.6,1015.35,612.08,20.84,21.1,14.2,20.48,21.8,7.3,6.07,8.1
2018,11,SC,1422.57,1039933.11,109.0,1014.72,825.79,22.85,23.3,16.3,22.4,23.4,6.9,5.93,6.6
2018,12,SC,948.38,693288.74,130.6,1013.0,1004.13,24.52,24.1,15.2,24.03,24.5,8.2,5.97,7.7
2019,1,SC,912.92,677962.6,225.2,1013.15,895.0,27.24,26.2,22.1,26.73,26.3,16.5,5.61,7.0
2019,2,SC,912.92,677962.6,257.2,1012.63,762.97,24.77,25.0,19.2,24.26,25.3,11.6,5.58,8.6
2019,3,SC,912.92,677962.6,82.6,1015.28,698.85,24.43,23.3,18.8,23.98,23.8,9.2,5.07,5.9
2019,4,SC,1369.38,1016943.9,87.2,1014.32,604.98,23.34,23.6,16.8,22.9,23.9,11.9,4.89,6.4
2019,5,SC,3651.68,2711850.4,156.6,1015.84,393.92,21.42,22.5,13.3,21.05,23.0,10.2,4.84,7.5
2019,6,SC,6846.9,5084719.5,56.2,1019.3,477.9,19.93,20.1,11.9,19.41,20.3,7.6,4.29,6.5
2019,7,SC,9129.2,6779626.0,47.0,1019.97,413.56,16.72,18.9,5.3,16.26,19.0,0.1,4.7,6.3
2019,8,SC,9129.2,6779626.0,18.7,1022.43,544.38,17.2,18.3,7.1,16.76,18.8,0.2,5.92,8.8
2019,9,SC,6846.9,5084719.5,60.0,1018.48,529.91,18.49,19.1,12.0,18.16,19.6,4.2,6.12,7.1
2019,10,SC,3651.68,2711850.4,76.4,1015.55,731.63,21.54,21.4,16.3,21.12,22.1,9.7,6.43,10.0
2019,11,SC,1369.38,1016943.9,0.0,1013.95,837.73,22.74,22.1,15.7,22.3,22.6,8.8,6.52,7.1
2019,12,SC,912.92,677962.6,109.2,1012.79,992.05,24.06,22.3,15.9,23.58,22.9,7.1,6.25,7.4
2020,1,SC,919.1,689769.54,141.2,1011.48,1.0,25.2,24.7,17.9,24.71,25.2,10.4,5.95,7.3
2020,2,SC,919.1,689769.54,194.0,1014.16,1.0,24.58,24.5,16.7,24.12,25.0,8.4,5.75,7.0
2020,3,SC,919.1,689769.54,39.6,1015.8,1.0,24.52,23.0,18.1,24.04,23.2,12.7,5.13,6.6
2020,4,SC,1378.65,1034654.31,15.2,1016.97,1.0,21.82,22.4,12.2,21.26,22.9,3.0,5.0,7.1
2020,5,SC,3676.4,2759078.16,14.4,1016.91,1.0,19.13,20.0,9.4,18.54,20.9,2.8,4.4,6.1
2020,6,SC,6893.25,5173271.55,126.0,1017.59,1.0,18.95,20.3,11.2,18.5,20.8,5.3,4.97,7.2
2020,7,SC,9191.0,6897695.4,95.0,1018.61,1.0,16.59,17.5,6.8,16.14,18.1,2.3,5.05,7.4
2020,8,SC,9191.0,6897695.4,113.4,1020.19,1.0,17.43,18.1,7.2,16.97,18.9,0.8,5.42,7.0
2020,9,SC,6893.25,5173271.55,148.6,1017.92,1.0,19.27,20.4,10.4,18.92,20.6,1.0,5.54,8.6
2020,10,SC,3676.4,2759078.16,138.4,1015.37,1.0,21.14,21.1,14.4,20.72,21.5,8.5,6.33,6.4
2020,11,SC,1378.65,1034654.31,114.1,1015.29,1.0,22.18,22.7,14.3,21.73,22.8,4.6,5.59,7.3
2020,12,SC,919.1,689769.54,301.8,1012.48,1.0,23.8,23.3,18.6,23.39,23.6,11.7,5.48,7.1
2021,1,SC,1019.0,977033.9,390.8,1012.38,1.0,24.9,25.2,19.0,24.5,25.6,11.1,5.18,6.5
2021,2,SC,1019.0,977033.9,253.4,1011.85,1.0,24.73,24.9,18.1,24.21,25.2,8.2,4.73,6.8
2021,3,SC,1019.0,977033.9,350.0,1012.58,1.0,24.67,23.4,18.4,24.21,23.8,10.3,4.57,6.2
2021,4,SC,1528.5,1465550.85,79.2,1017.43,1.0,21.96,22.1,15.3,21.49,22.2,6.8,4.26,5.4
2021,5,SC,4076.0,3908135.6,118.0,1017.48,1.0,18.34,20.4,9.9,17.81,20.6,1.2,3.83,5.3
2021,6,SC,7642.5,7327754.25,300.3,1019.56,1.0,17.06,19.5,6.9,16.63,19.8,0.0,4.29,8.8
2021,7,SC,10190.0,9770339.0,22.2,1021.38,1.0,15.78,17.3,4.6,15.2,17.3,0.1,4.03,5.9
2021,8,SC,10190.0,9770339.0,55.4,1020.87,1.0,17.6,18.0,10.2,17.21,18.4,6.4,4.78,7.1
2021,9,SC,7642.5,7327754.25,137.6,1017.2,1.0,19.69,20.0,14.3,19.33,20.2,6.7,5.37,6.5
2021,10,SC,4076.0,3908135.6,290.0,1016.58,1.0,19.72,20.0,14.8,19.37,20.3,8.0,4.98,6.7
2021,11,SC,1528.5,1465550.85,132.4,1013.52,1.0,21.85,21.8,16.0,21.42,22.1,11.2,4.83,8.2
2021,12,SC,1019.0,977033.9,89.8,1012.78,1.0,23.47,23.2,17.3,23.03,23.8,11.2,5.52,6.8
2022,1,SC,1017.2,967031.32,28.0,1011.73,1.0,25.72,24.2,18.8,25.26,24.4,13.2,5.83,6.8
2022,2,SC,1017.2,967031.32,71.0,1012.36,1.0,25.49,24.3,18.2,25.0,24.4,11.3,5.12,5.9
2022,3,SC,1017.2,967031.32,242.8,1013.32,1.0,24.22,24.9,17.5,23.79,25.1,3.4,5.24,7.6
2022,4,SC,1525.8,1450546.98,29.2,1015.79,1.0,21.69,21.8,14.4,21.27,22.2,3.0,4.6,7.2
2022,5,SC,4068.8,3868125.28,128.4,1016.93,1.0,18.43,19.6,9.2,17.96,20.4,0.1,4.75,6.0
2022,6,SC,7629.0,7252734.9,110.2,1018.25,1.0,16.33,18.0,5.5,15.93,18.4,0.2,4.05,5.7
2022,7,SC,10172.0,9670313.2,30.0,1017.73,1.0,18.45,18.4,9.6,18.02,19.1,3.5,4.48,7.8
2022,8,SC,10172.0,9670313.2,228.2,1020.27,1.0,17.07,17.6,7.4,16.62,18.1,1.1,5.04,7.3
2022,9,SC,7629.0,7252734.9,104.8,1018.7,1.0,17.69,20.0,7.5,17.23,20.1,0.0,5.2,7.3
2022,10,SC,4068.8,3868125.28,206.2,1015.06,1.0,20.39,21.3,13.4,19.97,21.8,8.1,5.38,7.4
2022,11,SC,1525.8,1450546.98,163.8,1016.5,1.0,21.33,22.0,12.8,20.82,22.2,4.3,6.07,7.0
2022,12,SC,1017.2,967031.32,460.4,1011.94,1.0,23.66,23.1,16.3,23.21,24.4,8.9,4.69,7.6
2023,1,SC,868.9,877071.78,101.8,1012.15,1.0,25.56,23.7,17.9,25.08,24.3,13.3,4.83,7.8
2023,2,SC,868.9,877071.78,303.2,1011.96,1.0,25.06,24.0,17.2,24.58,24.7,9.1,4.16,6.0
2023,3,SC,868.9,877071.78,160.4,1014.12,1.0,25.48,24.1,20.0,25.0,24.4,12.9,3.59,5.7
2023,4,SC,1303.35,1315607.67,102.6,1015.52,1.0,21.81,21.4,12.1,21.36,21.7,4.1,2.9,7.2
2023,5,SC,3475.6,3508287.12,45.0,1018.36,1.0,20.62,21.7,12.4,20.15,22.1,6.9,3.26,4.9
2023,6,SC,6516.75,6578038.35,113.8,1019.0,1.0,18.56,19.1,8.6,17.99,19.2,3.5,3.89,5.6
2023,7,SC,8689.0,8770717.8,106.6,1020.03,1.0,17.94,19.1,10.1,17.54,19.1,5.1,3.75,7.1
2023,8,SC,8689.0,8770717.8,118.8,1017.26,1.0,18.44,19.0,8.6,17.96,19.8,0.9,4.59,7.0
2023,9,SC,6516.75,6578038.35,209.8,1015.26,1.0,20.45,21.2,10.7,20.05,22.2,2.2,4.72,6.9
2023,10,SC,3475.6,3508287.12,417.8,1014.34,1.0,19.88,21.5,15.1,19.58,22.2,8.9,4.16,5.4
2023,11,SC,1303.35,1315607.67,409.4,1012.53,1.0,22.35,23.4,12.7,21.94,23.8,2.4,4.05,6.2
2023,12,SC,868.9,877071.78,61.2,1012.75,1.0,25.15,24.2,18.8,24.72,24.3,11.6,4.34,5.6
2003,2,CE,229.12,49534.42,182.8,1008.91,1469.83,26.12,25.2,22.2,25.71,25.4,20.4,4.58,4.6
2003,3,CE,229.12,49534.42,532.4,1008.26,8268.22,26.01,25.3,21.7,25.62,25.9,20.2,4.38,5.8
2003,4,CE,343.68,74301.63,511.2,1008.72,962.1,26.22,25.2,23.0,25.8,25.9,18.2,4.53,5.3
2003,5,CE,916.48,198137.68,272.55,1009.47,656.74,26.87,24.9,23.0,26.34,25.6,19.2,5.3,6.4
2003,6,CE,1718.4,371508.15,118.41,1009.58,607.99,28.23,24.1,24.4,27.65,25.1,16.6,7.58,5.5
2003,7,CE,2291.2,495344.2,2.94,1011.04,581.75,28.68,23.1,26.1,27.94,23.6,15.4,8.78,6.7
2003,8,CE,2291.2,495344.2,19.4,1011.44,856.35,27.77,24.3,23.3,27.1,24.6,13.8,8.32,6.8
2003,9,CE,1718.4,371508.15,9.4,1010.49,562.39,27.14,22.9,22.8,26.67,23.2,13.5,8.27,6.9
2003,10,CE,916.48,198137.68,4.2,1008.88,769.75,27.56,23.1,23.7,27.12,23.3,15.4,8.82,7.7
2003,11,CE,343.68,74301.63,19.6,1007.88,967.39,27.76,23.5,23.3,27.3,24.5,15.7,7.92,7.3
2003,12,CE,229.12,49534.42,39.4,1008.52,870.98,27.58,24.4,24.9,27.27,25.1,18.0,6.75,6.9
2004,1,CE,304.0,63334.38,478.0,1007.49,2054.55,26.7,25.1,22.7,26.34,25.6,18.9,5.19,5.9
2004,2,CE,304.0,63334.38,387.9,1008.08,4489.13,26.27,25.4,22.7,25.81,25.9,17.6,4.8,6.4
2004,3,CE,304.0,63334.38,498.2,1007.44,1044.39,26.84,24.9,23.1,26.39,25.5,19.5,5.3,6.1
2004,4,CE,456.0,95001.57,107.4,1007.97,848.29,27.05,24.9,23.0,26.61,25.5,18.5,5.21,5.7
2004,5,CE,1216.0,253337.52,40.0,1009.26,3437.13,27.33,24.3,23.6,26.73,25.2,18.5,5.75,6.2
2004,6,CE,2280.0,475007.85,157.2,1011.29,1235.84,26.76,23.8,22.7,26.21,24.5,13.9,6.65,6.6
2004,7,CE,3040.0,633343.8,122.9,1010.41,971.68,27.4,23.5,22.8,26.8,24.3,15.6,7.75,6.1
2004,8,CE,3040.0,633343.8,10.9,1011.74,886.36,27.5,22.8,22.7,26.87,23.5,14.9,8.41,6.4
2004,9,CE,2280.0,475007.85,24.2,1010.23,511.74,26.95,22.8,22.3,26.5,23.4,13.1,8.28,7.2
2004,10,CE,1216.0,253337.52,2.8,1009.04,715.15,27.27,23.5,23.3,26.81,23.6,16.0,8.38,6.9
2004,11,CE,456.0,95001.57,1.6,1008.29,874.42,27.52,22.9,23.5,27.06,23.8,14.6,8.0,7.7
2004,12,CE,304.0,63334.38,26.0,1008.13,852.72,27.66,24.1,23.0,27.24,25.1,17.2,7.27,6.3
2005,1,CE,132.74,27968.26,10.1,1007.45,1229.69,28.04,24.0,24.0,27.62,24.9,17.0,6.43,6.5
2005,2,CE,132.74,27968.26,99.9,1007.06,8309.16,28.32,25.2,23.9,27.88,26.2,18.7,6.62,6.3
2005,3,CE,132.74,27968.26,184.2,1008.24,9265.54,27.64,25.3,23.1,27.22,26.3,14.3,5.33,6.3
2005,4,CE,199.11,41952.39,196.4,1007.96,3500.12,27.6,25.5,23.1,27.16,25.9,18.7,5.62,6.9
2005,5,CE,530.96,111873.04,295.4,1008.63,8963.23,27.04,24.8,23.3,26.54,25.9,19.7,5.94,6.0
2005,6,CE,995.55,209761.95,154.4,1010.05,1227.51,25.93,24.1,21.5,25.51,24.5,17.8,5.61,7.0
2005,7,CE,1327.4,279682.6,49.2,1011.61,1859.11,26.13,23.7,22.2,25.68,24.2,14.7,6.18,6.1
2005,8,CE,1327.4,279682.6,14.8,1011.13,2067.17,26.66,22.5,21.6,26.18,22.7,13.9,8.01,7.3
2005,9,CE,995.55,209761.95,1.4,1010.73,2006.07,26.95,22.4,22.3,26.48,22.5,13.2,8.1,7.3
2005,10,CE,530.96,111873.04,0.8,1009.52,1944.96,27.34,22.2,23.0,26.9,22.4,15.9,8.59,7.5
2005,11,CE,199.11,41952.39,0.8,1007.74,1883.86,27.88,23.1,23.3,27.45,23.2,14.5,8.18,7.7
2005,12,CE,132.74,27968.26,14.34,1005.65,1822.76,27.55,23.0,25.8,27.25,23.4,18.3,5.79,6.2
2006,1,CE,270.16,60904.72,57.55,1006.91,1760.66,27.32,22.28,27.55,26.76,22.51,21.72,5.57,2.17
2006,2,CE,270.16,60904.72,89.82,1008.38,1701.57,27.33,21.88,27.52,26.43,22.16,21.34,5.7,2.36
2006,3,CE,270.16,60904.72,141.34,1009.84,1642.47,27.35,21.52,27.49,26.11,21.84,20.91,5.83,2.57
2006,4,CE,405.24,91357.08,178.7,1011.35,1581.37,27.36,21.12,27.46,25.77,21.48,20.49,5.96,2.77
2006,5,CE,1080.64,243618.88,227.98,1012.87,1520.27,27.38,20.73,27.43,25.44,21.14,20.06,6.09,2.98
2006,6,CE,2026.2,456785.4,262.54,1014.38,1459.17,27.39,20.33,27.4,25.1,20.78,19.65,6.22,3.18
2006,7,CE,2701.6,609047.2,68.12,1011.7,1398.07,26.22,23.6,21.2,25.52,24.1,16.5,5.98,6.5
2006,8,CE,2701.6,609047.2,18.2,1010.83,1335.97,26.54,22.8,21.9,26.07,23.3,12.8,7.26,6.8
2006,9,CE,2026.2,456785.4,12.2,1010.73,1274.86,27.21,23.6,23.1,26.75,23.9,13.4,8.04,7.3
2006,10,CE,1080.64,243618.88,6.2,1008.91,1213.76,27.51,23.4,23.1,27.06,23.6,16.5,8.0,7.0
2006,11,CE,405.24,91357.08,8.0,1007.92,1152.66,27.66,23.2,23.4,27.2,24.0,15.6,7.6,7.7
2006,12,CE,270.16,60904.72,5.2,1008.95,1091.56,27.92,23.3,22.9,27.5,24.1,16.2,6.97,6.3
2007,1,CE,455.98,107401.34,34.8,1008.43,1029.46,28.13,24.2,23.5,27.72,24.7,17.6,6.77,6.9
2007,2,CE,455.98,107401.34,274.8,1008.53,970.36,26.95,24.5,22.6,26.54,25.2,19.7,5.0,5.8
2007,3,CE,455.98,107401.34,262.4,1007.78,911.27,26.86,25.1,22.4,26.42,25.7,15.9,5.25,5.6
2007,4,CE,683.97,161102.01,291.4,1008.36,850.17,26.95,25.2,22.6,26.53,25.6,18.5,4.92,5.8
2007,5,CE,1823.92,429605.36,143.6,1008.78,789.07,26.98,25.0,23.5,26.53,26.9,16.9,5.26,5.9
2007,6,CE,3419.85,805510.05,56.6,1010.62,727.97,26.36,23.7,22.1,25.89,24.9,15.6,6.1,6.6
2007,7,CE,4559.8,1074013.4,46.4,1011.03,666.87,26.48,23.4,22.1,26.02,23.7,13.7,6.89,6.7
2007,8,CE,4559.8,1074013.4,1.2,1010.69,604.76,26.54,24.9,21.9,26.08,26.0,12.5,8.29,7.0
2007,9,CE,3419.85,805510.05,3.2,1010.95,543.66,26.82,22.7,22.3,26.39,22.8,11.8,8.3,7.0
2007,10,CE,1823.92,429605.36,1.4,1009.06,482.56,27.12,23.0,23.2,26.71,23.3,14.2,8.61,7.5
2007,11,CE,683.97,161102.01,4.6,1007.74,421.46,27.43,23.2,24.4,27.08,23.9,16.4,7.61,7.1
2007,12,CE,455.98,107401.34,0.0,1006.73,360.36,26.48,22.13,26.19,26.2,22.2,21.38,5.11,2.33
2008,1,CE,303.38,76146.6,0.0,1005.7,298.26,27.06,22.67,26.8,26.81,22.81,21.93,5.6,2.62
2008,2,CE,303.38,76146.6,0.0,1004.71,238.16,27.61,23.19,27.41,27.4,23.38,22.48,6.06,2.89
2008,3,CE,303.38,76146.6,310.4,1007.58,178.06,26.27,24.0,22.3,25.86,24.5,18.9,3.83,5.3
2008,4,CE,455.07,114219.9,257.79,1006.54,116.96,28.39,24.1,23.3,27.92,24.6,20.6,5.27,3.8
2008,5,CE,1213.52,304586.4,976.22,1007.32,55.86,27.69,22.79,27.51,27.49,23.51,22.5,5.73,2.69
2008,6,CE,2275.35,571099.5,312.59,1009.46,271.58,25.0,23.2,22.3,24.27,23.3,19.7,4.46,4.4
2008,7,CE,3033.8,761466.0,0.0,1009.54,274.71,25.09,21.62,24.77,24.11,21.72,20.86,4.35,2.48
2008,8,CE,3033.8,761466.0,0.0,1009.15,244.37,25.94,21.51,25.79,24.98,21.61,20.6,4.91,2.71
2008,9,CE,2275.35,571099.5,0.0,1008.76,214.52,26.78,21.39,26.81,25.83,21.49,20.35,5.45,2.93
2008,10,CE,1213.52,304586.4,0.0,1008.37,184.68,27.62,21.28,27.79,26.69,21.38,20.09,6.0,3.16
2008,11,CE,455.07,114219.9,0.0,1007.99,154.83,28.46,21.17,28.81,27.54,21.27,19.83,6.55,3.38
2008,12,CE,303.38,76146.6,4.2,1007.18,549.42,28.61,22.9,23.9,27.95,24.7,17.4,7.1,5.7
2009,1,CE,79.82,19388.66,171.2,1008.27,860.93,27.43,24.4,22.5,27.03,25.3,16.9,5.79,5.6
2009,2,CE,79.82,19388.66,312.0,1007.46,786.37,26.74,24.8,22.3,26.34,25.3,16.2,4.9,5.8
2009,3,CE,79.82,19388.66,492.0,1007.41,649.03,26.1,25.5,23.1,25.69,25.6,17.9,3.56,5.3
2009,4,CE,119.73,29082.99,552.2,1008.54,564.17,25.89,24.5,22.8,25.5,25.3,20.7,3.32,5.1
2009,5,CE,319.28,77554.64,301.2,1008.74,529.87,25.83,24.5,22.7,25.45,25.3,19.7,3.34,4.1
2009,6,CE,598.65,145414.95,242.0,1010.12,681.87,25.99,24.3,22.1,25.57,25.2,17.4,4.87,7.0
