Year,Month,Stan,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2002,5,MS,71.4,953.54,731.19,23.3,21.1,10.5,22.71,21.3,7.3,6.9,3.37
2002,6,MS,0.4,956.24,718.94,22.11,17.5,11.1,21.4,17.8,5.9,7.09,3.84
2002,7,MS,131.4,955.9,604.2,21.1,21.2,6.1,20.47,21.2,0.1,7.28,4.32
2002,8,MS,36.6,954.2,686.09,24.32,19.2,10.2,23.6,19.8,1.4,7.48,4.8
2002,9,MS,56.8,953.43,717.47,22.44,20.5,4.5,21.73,20.7,0.0,7.67,5.26
2002,10,MS,121.5,950.58,874.36,26.48,22.0,17.4,25.81,22.7,10.8,7.55,10.5
2002,11,MS,112.6,950.84,1067.63,25.71,21.6,16.9,25.15,21.8,5.9,7.3,11.0
2002,12,MS,108.5,950.51,931.9,26.6,21.8,21.3,25.99,22.8,14.4,6.05,6.7
2003,1,MS,324.1,950.3,766.69,24.94,23.7,19.6,24.35,24.1,14.0,4.99,3.55
2003,2,MS,102.8,951.99,455.97,24.77,23.6,20.6,24.52,23.8,15.4,6.12,2.76
2003,3,MS,149.2,951.77,755.59,24.58,22.8,15.7,24.11,23.4,13.9,7.16,3.02
2003,4,MS,139.2,953.81,776.21,23.5,22.3,10.6,22.92,22.9,3.0,8.23,3.27
2003,5,MS,67.6,955.15,726.8,20.78,20.8,8.9,20.14,21.2,0.6,9.01,3.52
2003,6,MS,43.1,955.1,690.8,21.98,20.0,14.9,21.26,20.4,5.5,9.17,3.77
2003,7,MS,31.7,956.44,671.68,21.66,18.1,9.0,20.91,18.4,0.5,9.31,4.03
2003,8,MS,112.9,956.83,719.04,19.48,18.3,6.4,18.84,18.6,0.1,9.45,4.29
2003,9,MS,65.5,953.99,630.44,23.11,18.7,6.5,25.45,19.0,0.3,9.58,4.54
2003,10,MS,0.0,950.41,49.42,24.36,18.18,32.9,33.13,16.58,8.62,9.72,4.79
2003,11,MS,75.8,950.37,218.87,25.99,21.5,17.8,29.87,22.6,14.79,9.14,7.7
2003,12,MS,124.3,950.31,988.7,25.61,22.8,18.6,25.02,24.2,15.1,6.39,9.9
2004,1,MS,57.2,948.65,1024.14,25.97,23.4,19.8,25.29,24.0,9.8,6.15,10.6
2004,2,MS,103.2,951.02,891.79,24.9,21.9,19.0,24.27,23.1,10.6,6.17,9.2
2004,3,MS,59.4,951.37,962.56,25.47,23.0,16.3,24.73,23.8,6.3,5.82,8.5
2004,4,MS,151.0,952.25,693.18,24.15,22.5,15.0,23.57,22.8,12.1,5.89,7.8
2004,5,MS,163.0,955.78,539.62,18.62,21.0,8.1,18.17,21.4,6.0,5.79,9.4
2004,6,MS,82.8,956.93,609.49,19.88,18.7,4.5,19.28,18.9,0.1,6.44,9.6
2004,7,MS,54.6,955.88,628.2,19.68,19.5,8.0,19.12,19.8,1.7,7.19,10.7
2004,8,MS,0.0,956.24,812.14,22.33,17.5,7.6,21.55,17.8,0.0,7.08,10.6
2004,9,MS,42.0,952.91,798.81,25.7,19.3,9.0,24.84,19.6,0.0,6.5,10.8
2004,10,MS,181.0,951.38,855.89,23.98,21.6,14.8,23.38,22.4,1.0,7.64,12.9
2004,11,MS,98.6,950.4,975.26,24.7,21.8,15.1,24.07,23.0,6.8,6.29,8.7
2004,12,MS,267.1,950.15,1009.17,24.97,21.9,18.8,24.3,22.6,9.3,6.06,10.5
2005,1,MS,256.3,948.75,717.41,24.46,23.8,19.9,23.96,24.1,16.0,5.81,7.9
2005,2,MS,142.2,950.76,983.85,25.81,22.6,18.3,25.13,22.8,9.7,5.62,8.5
2005,3,MS,90.6,951.45,910.31,25.35,22.5,17.6,24.7,22.9,7.6,5.45,12.6
2005,4,MS,77.6,953.4,793.77,24.75,22.9,11.2,24.04,23.0,10.1,5.41,8.0
2005,5,MS,114.8,953.48,730.37,22.55,20.9,12.7,21.9,20.9,7.4,6.41,8.7
2005,6,MS,126.9,955.12,724.03,22.19,19.2,13.6,21.6,19.4,6.5,6.42,9.5
2005,7,MS,20.2,957.53,663.72,19.01,18.2,7.4,18.44,18.7,2.7,7.57,10.0
2005,8,MS,9.9,954.56,801.82,22.97,17.1,5.7,22.24,18.0,0.0,7.45,10.1
2005,9,MS,64.6,954.51,702.35,20.87,20.0,9.0,20.29,20.3,1.6,8.25,11.2
2005,10,MS,207.42,951.65,777.54,24.65,22.6,18.0,24.04,23.0,14.5,6.36,9.2
2005,11,MS,263.28,949.9,823.03,24.25,22.3,19.0,23.74,23.9,10.9,5.96,9.4
2005,12,MS,181.6,949.28,964.59,25.13,22.7,19.2,24.54,23.6,13.0,6.65,8.9
2006,1,MS,165.2,950.84,911.9,25.12,22.9,19.6,24.41,23.2,11.0,5.58,8.9
2006,2,MS,199.8,950.32,856.1,24.65,22.9,18.0,24.03,23.8,13.9,5.19,7.6
2006,3,MS,143.8,950.96,810.27,24.79,23.5,19.4,24.2,24.6,14.3,5.14,8.2
2006,4,MS,71.6,952.48,740.9,23.81,22.1,18.1,23.23,22.8,11.6,5.89,10.0
2006,5,MS,42.2,956.58,714.06,19.01,17.7,10.1,18.35,18.1,1.9,5.71,7.9
2006,6,MS,19.6,956.09,649.12,21.64,18.2,10.8,21.02,18.5,4.4,6.78,8.0
2006,7,MS,6.0,955.95,666.37,22.16,18.2,9.0,21.46,18.7,1.2,7.19,11.6
2006,8,MS,34.6,954.36,789.67,23.29,19.9,9.3,22.5,20.3,0.5,7.5,11.7
2006,9,MS,131.6,953.94,782.41,22.77,20.3,5.3,22.08,20.8,0.4,7.4,11.2
2006,10,MS,93.4,951.01,862.17,24.96,22.0,17.6,24.34,22.5,7.3,6.4,9.8
2006,11,MS,209.0,950.34,956.94,24.84,22.8,13.5,24.14,24.0,6.0,6.34,9.4
2006,12,MS,174.0,950.69,833.67,25.27,24.1,20.2,24.7,24.5,14.5,6.04,11.5
2007,1,MS,441.6,950.18,705.23,24.42,23.8,20.1,23.89,24.6,18.1,5.98,7.0
2007,2,MS,179.2,950.75,850.88,24.83,24.2,20.0,24.2,25.1,12.0,5.5,9.3
2007,3,MS,72.2,952.39,934.94,25.49,21.5,15.3,24.76,23.3,9.2,5.48,6.4
2007,4,MS,81.8,953.22,770.35,24.75,21.9,13.8,24.04,22.9,9.2,6.11,9.3
2007,5,MS,85.8,954.74,619.8,20.57,21.2,5.6,19.98,23.2,0.7,5.91,8.7
2007,6,MS,0.0,955.84,270.9,16.73,11.48,15.24,15.22,11.64,9.39,4.66,2.99
2007,7,MS,39.5,955.43,578.16,18.84,19.6,6.3,17.27,19.6,0.0,6.33,12.5
2007,8,MS,0.0,955.29,753.04,22.16,15.3,8.7,21.39,15.3,2.5,7.67,9.0
2007,9,MS,4.7,953.63,804.87,27.25,19.4,10.7,26.45,19.6,0.0,8.17,10.6
2007,10,MS,103.4,951.12,777.8,26.32,22.5,18.8,25.62,22.5,4.5,6.88,12.2
2007,11,MS,166.3,949.89,891.98,24.77,23.0,16.2,24.15,23.7,9.1,7.4,9.9
2007,12,MS,229.6,949.88,886.16,25.05,22.1,19.7,24.41,23.5,6.1,5.63,7.8
2008,1,MS,255.8,949.69,774.41,24.25,23.6,19.8,23.69,24.2,16.1,5.62,9.1
2008,2,MS,151.2,951.15,867.53,24.25,23.6,19.2,23.6,23.6,11.0,5.56,9.4
2008,3,MS,212.4,951.48,837.57,24.22,23.2,17.7,23.57,23.9,9.2,5.29,8.4
2008,4,MS,93.4,951.49,723.23,23.37,23.0,13.5,22.76,23.7,10.5,5.45,8.3
2008,5,MS,82.6,955.18,621.34,20.09,19.6,8.4,19.5,21.4,7.0,5.89,8.0
2008,6,MS,6.0,956.07,642.54,19.83,20.2,7.5,19.18,20.4,0.0,5.83,10.3
2008,7,MS,0.0,956.04,687.6,22.78,17.2,13.4,22.0,17.6,2.5,6.86,9.5
2008,8,MS,52.4,953.19,784.73,23.74,18.7,11.1,22.95,19.2,0.0,7.46,10.7
2008,9,MS,55.6,954.1,786.89,22.51,19.6,8.5,21.78,20.1,1.2,7.81,11.1
2008,10,MS,100.6,952.29,870.57,25.23,23.1,16.7,24.58,23.3,8.3,6.97,10.8
2008,11,MS,98.2,950.17,920.07,25.36,22.4,18.0,24.64,23.0,9.1,6.46,9.5
2008,12,MS,192.2,949.28,950.42,25.39,22.7,14.5,24.69,23.4,5.8,5.9,9.5
2009,1,MS,222.6,950.94,883.62,24.36,23.3,15.8,23.74,23.9,8.5,5.92,8.6
2009,2,MS,157.4,950.86,878.97,24.83,23.4,19.5,24.21,24.0,12.8,5.39,9.7
2009,3,MS,264.4,951.15,846.19,24.99,23.4,18.9,24.34,24.6,11.0,4.92,9.2
2009,4,MS,0.0,953.26,843.79,24.85,22.2,16.3,24.1,22.9,5.4,5.32,7.9
2009,5,MS,82.8,954.04,674.4,22.35,20.8,10.1,21.71,21.9,2.9,6.01,9.8
2009,6,MS,80.2,956.01,644.45,19.37,19.4,7.8,18.77,20.0,0.5,6.19,8.2
2009,7,MS,48.4,955.21,539.88,20.46,18.7,5.1,19.86,18.9,0.3,6.48,8.5
2009,8,MS,154.4,954.35,687.25,21.92,21.0,8.5,21.24,22.3,4.1,7.61,11.5
2009,9,MS,65.2,953.35,694.46,23.07,21.0,12.6,22.5,21.8,10.5,7.41,10.0
2009,10,MS,209.2,950.53,871.27,24.71,23.2,15.8,24.07,23.3,8.9,7.05,9.3
2009,11,MS,202.2,949.13,887.65,25.94,23.8,20.9,25.37,24.4,15.5,6.69,8.8
2009,12,MS,285.4,949.94,810.39,24.75,23.7,18.9,24.2,24.5,15.8,5.95,8.8
2010,1,MS,241.4,950.53,891.83,24.92,23.8,20.0,24.33,24.6,15.9,6.0,8.3
2010,2,MS,256.6,951.05,815.99,25.5,23.7,20.8,24.9,24.5,17.4,5.76,7.8
2010,3,MS,71.8,951.11,869.85,25.48,23.9,18.5,24.85,24.9,8.7,5.53,7.1
2010,4,MS,107.8,953.77,775.22,23.67,23.6,14.4,23.02,24.2,9.3,6.21,9.3
2010,5,MS,67.2,954.82,647.12,19.48,22.1,7.3,18.88,22.8,5.3,5.99,8.5
2010,6,MS,8.8,956.3,691.96,21.55,20.2,9.0,20.87,20.4,5.0,6.63,10.4
2010,7,MS,21.6,956.0,596.84,20.47,18.4,6.8,19.77,18.7,3.3,7.05,8.4
2010,8,MS,0.0,955.6,747.52,22.72,17.8,6.8,21.88,17.9,0.3,7.65,10.7
2010,9,MS,127.0,951.98,645.56,25.19,21.5,13.0,24.54,21.8,0.7,8.09,12.1
2010,10,MS,143.6,951.62,848.82,23.77,22.4,14.4,23.13,22.6,2.7,7.32,9.8
2010,11,MS,133.2,949.82,1204.01,24.61,23.1,15.2,23.86,23.7,4.1,6.74,10.5
2010,12,MS,59.8,947.93,1400.02,27.39,23.4,17.1,26.65,24.2,10.4,6.77,7.7
2011,1,MS,189.6,947.9,643.01,23.74,23.5,21.2,23.22,24.1,16.3,4.71,6.5
2011,2,MS,0.0,948.93,258.04,22.02,19.38,22.27,21.66,19.78,17.68,3.88,2.4
2011,3,MS,0.0,950.68,233.18,22.04,17.68,22.92,21.73,18.79,15.79,3.74,2.4
2011,4,MS,0.0,952.49,207.48,22.07,15.79,23.64,21.8,17.69,13.96,3.6,2.4
2011,5,MS,7.0,954.37,222.94,21.89,13.96,11.2,21.63,16.62,5.5,3.63,6.1
2011,6,MS,34.0,955.02,665.2,20.15,20.4,4.3,19.44,21.0,0.0,6.53,8.2
2011,7,MS,13.2,954.75,644.1,21.89,18.7,8.0,21.08,18.9,1.0,6.57,8.4
2011,8,MS,27.4,954.41,707.66,22.69,19.7,7.2,21.88,19.8,0.0,7.44,9.3
2011,9,MS,61.0,954.2,821.64,24.89,19.8,12.2,24.03,20.1,0.1,7.81,11.2
2011,10,MS,223.6,950.55,894.64,24.84,22.9,17.6,24.19,23.0,6.0,6.89,12.6
2011,11,MS,121.4,950.29,1107.44,25.4,22.0,16.5,24.76,22.2,6.4,6.73,10.4
2011,12,MS,155.2,949.86,994.16,25.64,22.6,17.0,24.99,24.4,4.9,5.55,7.8
2012,1,MS,210.8,950.1,907.05,24.88,23.1,19.0,24.29,23.8,7.4,5.59,8.7
2012,2,MS,171.8,951.39,918.54,25.11,23.2,19.2,24.46,24.2,11.9,5.04,8.0
2012,3,MS,86.8,952.67,854.66,25.14,25.4,13.0,24.08,28.7,2.9,5.28,9.7
2012,4,MS,234.8,952.56,685.84,23.92,22.2,11.0,23.3,22.9,7.0,5.93,6.9
2012,5,MS,76.8,954.94,685.6,21.33,21.3,9.0,20.69,21.9,0.3,6.28,8.2
2012,6,MS,244.4,955.36,603.92,20.23,20.5,8.1,19.61,21.0,4.2,6.26,8.3
2012,7,MS,14.8,955.98,684.59,20.14,19.8,7.3,19.31,20.1,0.1,5.99,8.6
2012,8,MS,1.2,956.44,811.81,23.7,16.7,9.6,22.87,16.8,0.8,7.75,8.8
2012,9,MS,122.0,953.9,785.46,25.72,19.7,9.9,24.9,20.4,0.0,8.03,10.7
2012,10,MS,125.0,950.88,872.34,26.29,22.1,17.1,25.6,22.9,8.7,6.65,10.9
2012,11,MS,190.2,949.58,914.33,25.62,23.2,19.4,24.9,24.2,11.7,5.76,11.2
2012,12,MS,181.0,949.95,968.49,25.94,23.3,20.1,25.29,24.3,15.4,5.92,7.6
2013,1,MS,212.0,950.59,989.05,25.59,23.1,19.0,24.93,24.1,11.9,6.34,7.7
2013,2,MS,216.4,951.27,873.49,24.68,23.0,19.0,24.04,23.8,15.6,5.76,10.0
2013,3,MS,186.8,951.9,842.15,24.91,23.7,15.5,24.28,24.3,2.2,5.86,8.0
2013,4,MS,226.8,953.77,726.8,22.81,22.8,14.6,22.19,23.4,3.5,5.74,7.3
2013,5,MS,15.2,954.33,687.21,22.61,21.1,12.1,21.93,21.2,2.3,5.86,9.1
2013,6,MS,182.8,955.06,547.58,21.3,21.3,13.6,20.71,21.6,9.8,5.33,8.4
2013,7,MS,51.0,956.95,653.99,19.97,20.4,5.2,19.26,20.6,0.2,6.99,10.6
2013,8,MS,0.0,955.71,805.82,20.65,15.9,5.1,19.73,16.4,0.0,7.15,9.6
2013,9,MS,101.8,953.6,798.66,24.01,20.1,7.5,23.21,21.3,0.2,7.88,9.9
2013,10,MS,128.2,952.36,889.72,24.51,21.8,15.6,23.84,22.1,2.9,6.67,8.5
2013,11,MS,249.6,950.28,996.03,25.33,21.6,16.1,24.62,22.3,11.1,6.39,9.5
2013,12,MS,170.8,949.13,873.09,25.36,23.6,18.9,24.65,24.6,13.8,5.23,11.8
2014,1,MS,160.4,952.46,925.56,24.64,23.2,19.5,23.92,24.2,14.3,5.52,7.0
2014,2,MS,110.8,951.19,864.47,25.21,22.8,20.1,24.54,23.7,11.8,5.83,7.8
2014,3,MS,155.0,952.0,783.4,24.33,22.8,17.6,23.68,23.9,15.3,5.64,7.4
2014,4,MS,49.4,953.45,736.53,24.21,23.2,14.5,23.6,24.4,10.5,6.0,8.8
2014,5,MS,183.0,954.61,586.67,20.69,21.3,9.9,20.12,21.6,8.2,6.16,9.9
2014,6,MS,54.2,955.44,577.4,20.99,20.8,8.5,20.4,21.6,6.8,6.42,8.8
2014,7,MS,119.2,957.38,566.91,20.35,18.5,8.2,19.71,19.0,4.6,6.79,9.4
2014,8,MS,17.2,955.7,789.63,23.53,18.3,12.0,22.65,18.5,1.6,6.68,8.6
2014,9,MS,65.8,952.52,805.75,25.78,20.9,15.9,25.02,21.1,3.4,7.16,8.8
2014,10,MS,19.0,952.25,962.71,27.27,21.2,16.3,26.4,22.0,3.8,7.18,12.5
2014,11,MS,225.6,950.75,861.61,24.59,23.0,16.6,23.92,24.2,5.3,6.1,10.0
2014,12,MS,364.2,950.65,841.86,24.84,23.7,19.6,24.22,24.2,13.6,6.0,8.3
2015,1,MS,245.8,952.93,937.91,25.74,23.0,19.6,24.97,24.5,11.8,5.62,8.2
2015,2,MS,161.0,951.57,858.89,25.03,23.9,20.5,24.33,24.0,13.4,5.42,7.2
2015,3,MS,72.6,952.11,868.37,24.87,23.1,18.6,24.16,24.0,11.8,5.26,7.6
2015,4,MS,100.0,953.29,757.98,24.41,23.1,17.0,23.75,24.2,9.6,5.44,7.9
2015,5,MS,135.6,954.96,580.56,21.8,21.7,12.7,21.24,23.0,8.5,6.11,9.4
2015,6,MS,40.4,956.75,569.48,21.6,20.2,12.2,20.98,20.5,6.7,6.85,9.7
2015,7,MS,87.2,955.71,522.1,21.01,20.0,9.1,20.44,20.6,6.1,6.67,8.1
2015,8,MS,8.6,954.36,822.94,24.91,18.0,14.5,24.02,18.4,2.9,7.02,8.9
2015,9,MS,225.4,952.08,746.92,25.16,20.1,10.9,24.41,21.1,2.6,6.69,9.8
2015,10,MS,95.6,952.03,819.02,25.85,23.1,13.8,25.24,23.7,10.8,6.58,9.8
2015,11,MS,150.0,950.32,895.25,25.73,23.2,18.8,25.11,23.6,14.7,5.9,10.1
2015,12,MS,190.8,951.83,869.55,25.47,23.2,19.5,24.84,23.9,14.8,6.3,9.6
2016,1,MS,382.6,949.83,738.5,25.01,23.9,18.6,24.47,24.6,9.4,5.93,9.6
2016,2,MS,185.2,952.36,830.18,25.45,24.1,20.6,24.84,24.3,16.5,5.47,7.0
2016,3,MS,190.0,953.62,849.91,24.93,24.3,17.0,24.27,24.8,8.6,5.41,9.3
2016,4,MS,70.8,953.39,817.3,24.84,25.6,7.5,24.07,26.2,0.5,5.43,12.1
2016,5,MS,206.8,956.08,543.64,20.81,21.8,10.9,20.28,22.4,3.8,5.86,8.2
2016,6,MS,48.8,957.74,572.07,19.37,22.8,7.5,18.76,23.2,0.0,6.24,8.8
2016,7,MS,5.4,956.08,674.0,21.43,16.5,6.4,20.63,16.8,0.0,6.59,8.5
2016,8,MS,65.6,954.84,714.9,22.49,23.2,8.0,21.62,24.5,2.6,6.94,9.4
2016,9,MS,37.0,955.15,841.6,22.81,27.3,10.4,22.01,28.2,3.7,6.68,9.2
2016,10,MS,91.4,951.93,906.91,24.85,31.0,12.5,24.13,31.1,5.8,7.11,10.4
2016,11,MS,116.8,951.06,903.31,25.67,28.0,15.6,25.11,29.1,7.9,6.43,11.2
2016,12,MS,190.2,951.04,820.5,24.61,23.5,18.0,23.98,24.2,13.8,6.37,8.6
2017,1,MS,220.0,951.32,883.82,24.89,23.5,18.4,24.21,25.3,15.1,5.41,7.9
2017,2,MS,87.8,952.42,912.91,25.27,24.0,19.8,24.57,24.3,13.2,5.23,9.6
2017,3,MS,226.6,952.6,839.75,24.94,23.5,20.2,24.3,24.3,14.8,5.69,7.9
2017,4,MS,157.0,952.79,747.1,22.76,23.4,12.6,22.14,24.3,2.1,6.2,12.1
2017,5,MS,104.6,952.97,558.81,23.43,23.2,16.1,22.91,23.2,12.2,5.47,7.5
2017,6,MS,45.8,953.16,595.67,20.47,23.4,7.6,19.85,24.0,2.9,6.43,7.8
2017,7,MS,0.2,953.35,707.22,20.56,14.7,5.5,19.78,16.4,0.3,7.57,10.5
2017,8,MS,38.2,953.54,735.53,23.79,20.3,10.0,23.06,20.5,4.4,7.37,9.4
2017,9,MS,45.0,953.93,907.45,27.41,20.8,14.8,26.53,22.4,2.6,7.5,10.3
2017,10,MS,228.6,951.31,828.82,24.94,22.0,13.6,24.23,22.6,2.3,7.09,10.1
2017,11,MS,315.8,949.86,953.65,24.64,24.1,16.1,23.96,24.4,5.0,6.36,9.1
2017,12,MS,225.4,950.03,803.18,24.83,24.9,18.6,24.2,25.3,11.5,5.35,12.2
2018,1,MS,138.4,951.11,795.22,24.47,24.9,19.6,23.84,25.2,14.1,5.74,6.6
2018,2,MS,199.8,951.0,782.5,24.45,23.1,16.5,23.85,24.2,5.4,5.57,8.3
2018,3,MS,97.4,951.47,1281.57,25.58,24.2,16.5,24.94,24.8,12.8,4.83,9.0
2018,4,MS,89.6,954.37,1148.12,24.8,21.1,18.5,24.12,22.3,9.4,5.53,8.1
2018,5,MS,37.4,955.6,792.31,22.5,19.9,7.7,21.78,20.8,4.6,5.78,7.7
2018,6,MS,11.0,956.95,715.65,20.32,20.6,9.2,19.73,21.1,2.3,5.76,6.8
2018,7,MS,0.0,956.38,179.2,21.86,16.7,7.4,21.06,17.4,0.6,5.68,7.8
2018,8,MS,112.2,956.49,585.63,20.93,18.8,7.9,20.24,19.1,0.0,6.94,8.5
2018,9,MS,119.7,952.7,598.22,23.03,21.5,8.0,22.3,21.6,0.3,6.35,9.0
2018,10,MS,214.4,951.38,496.39,25.43,23.7,17.9,24.81,24.3,12.0,6.04,9.0
2018,11,MS,148.2,950.48,236.62,24.96,23.3,18.0,24.39,23.7,15.3,6.63,11.2
2018,12,MS,55.0,951.87,498.89,25.92,23.1,16.0,25.2,24.2,7.4,5.46,8.4
2019,1,MS,109.4,953.11,846.08,26.09,23.4,20.7,25.35,24.1,14.1,5.56,10.3
2019,2,MS,271.8,951.43,1400.34,25.53,23.6,17.7,24.86,24.7,13.0,4.99,8.9
2019,3,MS,145.6,953.11,1602.52,25.07,24.3,17.9,24.37,25.5,12.6,5.26,9.2
2019,4,MS,104.4,953.05,424.15,24.52,23.4,16.9,23.92,23.8,14.2,4.83,6.6
2019,5,MS,76.4,954.28,261.96,22.28,22.6,9.9,21.68,23.8,6.6,5.52,7.0
2019,6,MS,20.6,956.47,146.58,22.68,20.3,14.3,22.0,21.0,2.9,6.09,7.6
2019,7,MS,46.4,956.57,304.03,20.32,22.9,6.7,19.55,23.2,0.2,6.41,7.0
2019,8,MS,2.0,956.92,390.29,23.19,23.4,7.0,22.42,25.3,0.1,7.88,9.8
2019,9,MS,16.0,952.86,794.93,26.8,19.9,14.9,26.0,20.1,1.0,7.29,9.1
2019,10,MS,30.8,951.77,853.81,26.74,20.3,15.7,25.94,20.8,6.1,6.46,8.1
2019,11,MS,149.6,950.09,945.59,26.65,23.0,20.6,25.89,23.8,9.3,5.84,7.7
2019,12,MS,282.2,950.94,857.82,24.98,23.8,19.0,24.31,24.4,11.5,5.49,7.8
2020,1,MS,164.8,950.35,14.0,25.97,23.3,19.9,25.31,24.7,15.6,5.17,6.4
2020,2,MS,227.2,951.66,14.0,25.15,24.0,17.8,24.5,24.4,10.6,4.88,6.7
2020,3,MS,80.2,952.27,14.0,26.47,22.6,18.9,25.72,23.2,9.3,5.72,7.0
2020,4,MS,90.2,954.62,14.0,23.99,21.7,13.2,23.27,21.8,2.1,5.65,8.3
2020,5,MS,182.6,956.06,14.0,20.37,21.3,8.2,19.68,21.6,2.2,5.59,7.5
2020,6,MS,41.2,955.26,14.0,21.76,20.3,14.6,21.19,20.7,8.1,5.87,8.2
2020,7,MS,4.0,955.42,14.0,21.61,18.9,9.6,20.85,19.2,0.5,6.42,8.0
2020,8,MS,36.1,954.94,14.0,23.32,19.8,6.4,22.62,19.8,0.0,7.84,9.4
2020,9,MS,8.4,952.7,14.0,27.85,18.8,17.9,26.94,19.1,0.1,6.5,8.6
2020,10,MS,150.4,950.77,14.0,27.01,21.2,17.1,26.25,21.5,3.5,6.57,13.2
2020,11,MS,100.4,951.36,14.0,25.94,22.3,16.9,25.11,22.4,2.8,6.25,8.6
2020,12,MS,96.4,950.58,14.0,25.98,23.0,19.6,25.2,23.7,6.3,5.84,8.2
2021,1,MS,387.2,951.14,14.0,24.36,23.4,19.9,23.74,24.7,14.4,4.04,6.3
2021,2,MS,112.6,950.81,14.0,24.73,23.5,17.5,23.98,24.7,7.9,3.64,6.0
2021,3,MS,65.0,952.0,14.0,24.88,22.5,18.8,24.14,22.9,11.8,3.35,6.5
2021,4,MS,53.6,953.64,14.0,24.21,21.6,14.6,23.48,22.4,4.5,4.17,7.6
2021,5,MS,34.0,955.33,14.0,22.5,21.9,11.0,21.79,21.6,1.5,3.4,6.7
2021,6,MS,55.6,956.45,14.0,20.27,19.4,8.5,19.59,20.1,0.26,4.11,6.9
2021,7,MS,2.0,957.83,14.0,20.11,17.7,7.8,19.24,17.7,0.1,5.09,8.2
2021,8,MS,34.2,955.48,14.0,23.88,18.2,11.7,23.03,18.4,0.1,5.59,9.4
2021,9,MS,27.0,952.48,14.0,27.49,20.5,15.0,26.62,21.1,2.2,5.16,8.4
2021,10,MS,179.8,951.39,14.0,25.33,23.4,16.8,24.73,23.9,8.5,5.96,10.0
2021,11,MS,251.6,950.13,14.0,27.05,27.4,21.6,26.65,27.6,15.1,4.93,8.4
2021,12,MS,149.8,949.14,14.0,27.33,26.4,21.2,26.97,27.1,14.0,3.86,8.1
2022,1,MS,116.6,950.15,14.0,26.93,26.3,23.0,26.53,26.9,17.8,3.68,9.5
2022,2,MS,71.0,950.98,14.0,26.96,26.3,20.0,26.56,26.3,12.6,3.5,12.5
2022,3,MS,212.0,951.86,14.0,26.37,24.9,20.7,26.01,25.4,15.2,3.42,7.7
2022,4,MS,89.0,953.0,14.0,25.63,24.7,17.6,25.23,24.8,10.6,4.27,9.4
2022,5,MS,59.4,955.8,14.0,20.57,22.9,7.3,20.1,23.0,3.4,4.21,6.3
2022,6,MS,107.2,955.51,14.0,20.93,21.5,9.4,20.45,22.2,0.4,4.78,7.1
2022,7,MS,8.8,956.33,14.0,23.23,20.0,12.3,22.27,24.2,5.9,8.19,7.0
2022,8,MS,9.2,960.17,14.0,19.24,14.5,8.9,18.09,15.5,0.5,9.45,8.6
2022,9,MS,174.2,953.21,14.0,22.85,21.9,11.5,22.24,22.5,1.1,7.32,9.3
2022,10,MS,114.8,951.84,14.0,24.2,21.3,15.8,23.56,22.1,8.5,6.37,8.2
2022,11,MS,91.0,951.6,14.0,24.11,20.4,10.0,23.38,20.9,3.9,6.98,9.3
2022,12,MS,169.8,949.23,14.0,25.68,24.2,19.5,24.97,24.4,10.6,5.84,7.4
2023,1,MS,342.4,950.79,14.0,24.14,23.0,19.3,23.5,23.9,14.6,5.63,7.7
2023,2,MS,225.8,952.05,14.0,23.8,22.9,16.5,23.22,23.1,9.6,5.39,8.3
2023,3,MS,203.6,952.42,14.0,24.62,23.2,19.5,23.97,23.5,14.0,5.15,7.2
2023,4,MS,140.6,952.7,14.0,23.33,22.4,15.0,22.71,23.3,9.3,5.01,7.0
2023,5,MS,63.2,955.19,14.0,22.28,20.9,14.3,21.63,21.6,4.0,5.29,6.3
2023,6,MS,77.6,957.07,14.0,19.6,19.0,6.9,18.9,19.1,4.7,5.19,5.3
2023,7,MS,4.6,956.29,14.0,22.24,17.3,8.6,21.5,18.0,2.1,6.42,8.2
2023,8,MS,47.0,953.6,14.0,24.66,19.1,15.4,23.94,20.0,5.2,6.73,8.6
2023,9,MS,58.4,952.11,14.0,26.44,21.7,12.2,25.69,22.3,2.8,6.77,8.2
2023,10,MS,15.4,950.01,14.0,28.09,22.3,17.3,27.37,22.3,12.2,7.39,8.3
2023,11,MS,114.4,949.85,14.0,27.99,22.5,13.3,27.23,22.7,0.9,7.34,8.3
2023,12,MS,210.4,950.71,14.0,27.28,22.7,18.6,26.54,26.7,13.8,5.66,9.2
2002,12,MT,0.0,997.73,142.32,30.11,24.5,24.1,29.72,25.1,19.5,5.95,15.0
2003,1,MT,94.8,997.25,1155.98,26.81,24.9,23.2,26.31,25.7,19.8,5.68,5.4
2003,2,MT,152.2,993.51,1128.88,26.57,24.5,18.3,26.02,25.0,16.3,4.54,6.5
2003,3,MT,128.8,993.18,1205.18,26.51,24.7,22.3,25.99,25.5,17.6,4.25,5.8
2003,4,MT,122.2,994.63,1063.79,26.1,24.6,17.7,25.5,25.5,11.5,3.92,6.4
2003,5,MT,46.8,995.58,1099.44,25.17,23.2,14.6,24.53,23.4,8.7,3.61,5.5
